Time	Current
21.920986	9.949787
21.921486	10.317989
21.921986	9.910243
21.922485	9.6613245
21.922985	10.24327
21.923485	10.305404
21.923985	9.895697
21.924484	9.837518
21.924984	9.892494
21.925484	10.1054735
21.925983	9.91732
21.926483	9.798471
21.926983	9.655599
21.927483	9.475546
21.927982	9.874528
21.928482	10.281286
21.928982	9.784753
21.929482	10.292762
21.929981	10.148594
21.930481	9.76762
21.93098	10.044424
21.93148	10.2035475
21.93198	9.925369
21.932486	2.230709
21.932985	2.0813267
21.933485	1.904019
21.933985	2.1475065
21.934484	2.1246617
21.934984	2.087202
21.935484	1.7566073
21.935984	2.1142287
21.936483	1.9578975
21.936983	1.7456071
21.937483	1.7706004
21.937983	2.1126003
21.938482	1.7427789
21.938982	1.3800457
21.939482	2.1616182
21.939981	2.303689
21.940481	1.8501979
21.94098	2.1158655
21.94148	1.7582012
21.94198	2.0710003
21.94248	1.6987445
21.94298	2.247587
21.94348	1.9049035
21.94398	1.6156895
21.944479	1.7881582
21.944979	1.781169
21.945478	1.641479
21.945978	2.339573
21.946478	2.3180344
21.946978	2.413043
21.947485	10.175565
21.947985	9.619543
21.948484	9.347401
21.948984	10.292814
21.949484	10.137759
21.949984	10.323011
21.950483	10.185617
21.950983	10.321901
21.951483	10.212104
21.951982	9.897757
21.952482	10.10981
21.952982	10.138138
21.953482	10.390644
21.953981	9.89619
21.954481	9.899653
21.95498	10.383605
21.95548	9.728422
21.95598	10.248805
21.95648	9.866913
21.95698	9.801273
21.957485	1.9569491
21.957985	2.1200712
21.958485	2.3700812
21.958984	2.2312562
21.959484	1.7561424
21.959984	1.4693489
21.960484	2.173581
21.960983	1.7642419
21.961483	2.4320128
21.961983	1.9117459
21.962484	9.971684
21.962984	10.08701
21.963484	2.311958
21.963984	2.4079847
21.964483	1.8680496
21.964983	1.6341242
21.965483	2.3486793
21.965982	2.128901
21.966482	1.8858564
21.966982	1.9142282
21.967482	2.1884513
21.967981	1.8734734
21.968481	2.1415915
21.96898	1.6958013
21.96948	1.8088025
21.96998	1.6968884
21.97048	2.0515862
21.97098	2.5196655
21.97148	2.0965602
21.97198	2.2045836
21.972479	1.849758
21.972979	2.204228
21.973478	2.153926
21.973978	1.8466308
21.974478	2.4221287
21.974977	2.069277
21.975477	1.8045797
21.975977	1.917087
21.976477	1.6570845
21.976976	1.5090615
21.977476	1.9328657
21.977976	2.116115
21.978476	2.3978748
21.978975	1.7181214
21.979475	1.674473
21.979975	1.7381114
21.980474	1.7073176
21.980974	2.388237
21.981474	1.4181875
21.981974	1.7137463
21.982473	1.8212318
21.982973	1.9552466
21.983473	1.8275427
21.983973	2.1003637
21.984472	2.3989253
21.984972	2.2802303
21.985472	2.3314836
21.985971	2.3067646
21.986471	2.3491635
21.98697	2.1403027
21.98747	2.3140054
21.98797	2.3011258
21.98847	2.092496
21.98897	1.7732021
21.98947	2.061842
21.98997	1.8192698
21.990469	1.7885766
21.990969	2.1716647
21.991468	1.7215289
21.991968	2.1917877
21.992468	2.2608745
21.992968	1.5729808
21.993467	2.1975148
21.993967	2.163615
21.994467	1.746666
