Time	Current
24.044481	9.770304
24.044981	7.1209087
24.04548	7.0825577
24.04598	7.1886415
24.04648	6.7533193
24.04698	7.303466
24.04748	7.2014933
24.04798	6.9258237
24.04848	6.949037
24.048979	7.2495594
24.049479	7.291761
24.049978	6.7595377
24.050478	7.351033
24.050978	6.4776177
24.051477	7.4166374
24.051977	6.7821293
24.052477	7.111693
24.052977	6.873624
24.053476	6.7953677
24.053976	6.9008474
24.054476	6.567461
24.054976	7.1913176
24.055475	6.737975
24.055975	6.867095
24.056475	6.774342
24.056974	7.1795974
24.057474	7.3183265
24.057974	6.5161805
24.058474	6.8433228
24.058973	7.2447424
24.059473	7.326665
24.059973	6.89411
24.060472	7.2537756
24.060972	7.3542066
24.061472	6.880689
24.061972	7.1085835
24.062471	6.852173
24.062971	6.779413
24.06347	7.153461
24.06397	6.7455053
24.06447	6.9629283
24.06497	6.723559
24.06547	7.3834777
24.06597	7.4502206
24.06647	7.2462044
24.066969	6.6776133
24.067469	7.0108886
24.067968	7.218659
24.068468	7.3263206
24.068968	7.194477
24.069468	7.259974
24.069967	7.2040033
24.070467	7.3294287
24.070967	7.2170205
24.071466	7.3293858
24.071981	10.363305
24.072481	10.211432
24.07298	10.163277
24.07348	9.724018
24.07398	9.882955
24.07448	10.213657
24.07498	10.17186
24.07548	9.74965
24.07598	9.779079
24.076479	9.902434
24.076979	10.222699
24.077478	10.222419
24.077978	10.127092
24.078478	10.335042
24.078981	7.324134
24.079481	6.572448
24.07998	6.7312984
24.08048	10.139739
24.08098	9.7459135
24.08148	10.324683
24.08198	7.209215
24.08248	6.9236493
24.08298	6.737956
24.083479	6.739343
24.083979	7.397585
24.084478	7.119648
24.08498	9.824881
24.08548	9.779404
24.08598	10.220574
24.08648	10.191399
24.086979	10.123707
24.087479	10.017754
24.087978	10.212127
24.08848	7.108924
24.08898	7.298903
24.08948	6.7395687
24.08998	7.1720495
24.09048	9.701667
24.09098	6.9726596
24.09148	6.7741866
24.09198	6.967335
24.09248	6.864207
24.09298	6.77648
24.09348	7.2502975
24.093979	7.36764
24.094479	7.3546004
24.094978	7.5615153
24.095478	7.2002664
24.095978	7.3266635
24.096478	7.213827
24.096977	6.836534
24.097477	7.1688666
24.097977	6.6365633
24.098476	7.177441
24.098976	7.1883745
24.099476	6.7572193
24.099976	6.892737
24.100475	6.7675557
24.100975	6.5981874
24.101475	6.7004724
24.101974	7.339238
24.102474	6.743408
24.102974	7.167091
24.103474	6.926578
24.103973	6.7918587
24.104473	7.2108154
24.104973	7.0519633
24.105473	7.184161
24.105972	6.8494606
24.106472	6.762333
24.106972	7.1962295
24.107471	7.305257
24.107971	6.799406
24.10847	7.3218527
24.10897	6.7755632
24.10947	7.244345
24.10997	6.7486134
24.11047	6.7648063
24.11097	7.3051295
24.11147	7.181901
